id	order	type	page_title	app_question	app_question_with_defect	defect	has_not_applicable_option	defect_order	has_image	has_text	is_prohibitional	show_warning	warning_text	safety_notes	for_hgv	for_non-hgv
398	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread nearing legal limit  (3rd Axel offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
399	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread nearing legal limit  (3rd Axel nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
400	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Uneven tread wear (1st Axel offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
401	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Uneven tread wear (1st Axel nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
402	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Uneven tread wear (2nd Axel offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
403	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Uneven tread wear (2nd Axel nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
404	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Uneven tread wear (3rd Axel offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
405	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Uneven tread wear (3rd Axel nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
406	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nuts loose (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
407	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nuts loose (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
408	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nuts loose (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
409	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nuts loose (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
410	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nuts loose (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
411	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nuts loose (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
412	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Missing wheel nuts  (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
413	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Missing wheel nuts  (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
414	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Missing wheel nuts  (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
415	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Missing wheel nuts  (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
416	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Missing wheel nuts  (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
417	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Missing wheel nuts  (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
418	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Re-torque required (1st Axel offside)	0	0	0	0	0	0	\N	Not roadworthy call tyre provider 	1	1
419	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Re-torque required (1st Axel nearside)	0	0	0	0	0	0	\N	Not roadworthy call tyre provider 	1	1
420	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Re-torque required (2nd Axel offside)	0	0	0	0	0	0	\N	Not roadworthy call tyre provider 	1	1
421	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Re-torque required (2nd Axel nearside)	0	0	0	0	0	0	\N	Not roadworthy call tyre provider 	1	1
422	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Re-torque required (3rd Axel offside)	0	0	0	0	0	0	\N	Not roadworthy call tyre provider 	1	1
423	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Re-torque required (3rd Axel nearside)	0	0	0	0	0	0	\N	Not roadworthy call tyre provider 	1	1
424	71	yesno	Trailer Wings and Spray - Supression 	Are wings and spray supression free from damage?	Are wings and spray supression free from damage?	Damaged wing (nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
425	71	yesno	Trailer Wings and Spray - Supression 	Are wings and spray supression free from damage?	Are wings and spray supression free from damage?	Damaged flaps (nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
426	71	yesno	Trailer Wings and Spray - Supression 	Are wings and spray supression free from damage?	Are wings and spray supression free from damage?	Damaged wing (offside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
427	71	yesno	Trailer Wings and Spray - Supression 	Are wings and spray supression free from damage?	Are wings and spray supression free from damage?	Damaged flaps (offside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
428	72	yesno	Trailer Wings and Spray - Underrun Bar 	Is the underrun bar free from defects?	Is the underrun bar free from defects?	Bar damaged	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
429	72	yesno	Trailer Wings and Spray - Underrun Bar 	Is the underrun bar free from defects?	Is the underrun bar free from defects?	Bar has sharp edges	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
430	73	yesno	Trailer Wings and Spray - Sideguard 	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
431	73	yesno	Trailer Wings and Spray - Sideguard 	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard insecure (nearside)	0	0	0	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
432	73	yesno	Trailer Wings and Spray - Sideguard 	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard missing (nearside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
433	73	yesno	Trailer Wings and Spray - Sideguard 	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard damaged (offside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
434	73	yesno	Trailer Wings and Spray - Sideguard 	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard insecure (offside)	0	0	0	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
435	73	yesno	Trailer Wings and Spray - Sideguard 	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard missing (offside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
